text,intent,sentiment
Can you process a refund for ZENDFiber 1 GBbps ?,refund,neutral
I am not happy with my ZENDMeet service .,complaint,angry
I cannot access my Postpaid Gold dashboard.,technical,neutral
My ZENDCloud VM Pro is not working.,technical,neutral
Can you process a refund for ZENDFiber 1 Gbps ?,refund,neutral
A refund can I process for ZENDMeet?,refund,neutral
What does ZENDMeet support pre-planned maintenance?,product,happy
Can you process a refund for ZENDIndustrial Sensor ?,refund,neutral
This month was incorrect billing for Prepaid Basic.,billing,neutral
Does ZENDFiber support 1 Gbps of 5G data?,product,happy
The ZENDMeet service is down in India.,technical,neutral
The ZENDStream service is down in Thailand .,technical,neutral
Why is my bill 36 for Postpaid Gold?,billing,neutral
I am unhappy with my ZENDMeet service .,complaint,angry
Return my money for Postpaid Gold - it’s within the 7-day window .,refund,neutral
"HYPERLINK "" : Why is my bill 36 Gbps for ZENDFiber ?",billing,neutral
Tell me more about ZENDFiber 1 Gbps .,product,neutral
Does ZENDMeet support 5G data ?,product,happy
I was charged in India 60 for ZENDStream .,billing,neutral
I am unhappy with my ZENDCloud VM Pro service .,complaint,angry
Details about ZENDStream and the 1TB FUP limit .,product,neutral
I am unhappy with the ZENDStream service I use.,complaint,angry
Why is my bill 120 for ZENDMeet?,billing,neutral
I can't access my Postpaid Gold dashboard .,technical,neutral
The service ZENDFiber 1 Gbps is not working in Thailand .,technical,neutral
Can you process a refund for ZENDCloud VM Pro?,refund,neutral
Supports ZENDMeet 5G data ?,product,happy
Does ZENDStream support Consolidated Invoicing ?,product,happy
I can't access my postpaid gold dashboard .,technical,neutral
"This is unacceptable, ZENDStream is slow .",complaint,angry
This month was incorrectly billing for ZENDFiber 1 Gbps .,billing,neutral
This is unacceptable - ZENDCloud VM Pro is slow.,complaint,angry
"This month , correct billing for ZENDStream",billing,neutral
Details about ZENDIndustrial Sensor and the 1TB FUP limit.,product,neutral
Terrible experience with Postpaid Gold .,complaint,angry
"This is inacceptable, ZENDStream is slow.",complaint,neutral
The service ZENDStream has been lost in India .,technical,angry
I can't access my ZENDMeet dashboard.,technical,neutral
Details about ZENDCloud VM Pro and the 1TB FUP limit.,product,neutral
Why is my bill 120 for ZENDFiber 1 Gbps ?,billing,neutral
The ZENDStream service is down in the USA .,technical,neutral
With ZENDCloud VM Pro there was no bad experience.,complaint,happy
Return my money for ZENDFiber 1 Gbps - it is within the 7-day window,refund,neutral
Why my 120 invoice for pre-paid basic?,billing,neutral
Why is my bill 120 for prepaid basic ?,billing,neutral
Details about ZENDMeet and the 1TB FUP limit.,product,neutral
Return my money for ZENDMeet - within the 7-day window.,refund,neutral
Incorrect billing for ZENDIndustrial Sensor in this month .,billing,neutral
I want a refund for my ZENDFiber 1 Gbps .,refund,neutral
This is unacceptable. ZENDIndustrial Sensor is slow.,complaint,angry
This is unacceptable. Postpaid gold is slow.,complaint,angry
My Prepaid Basic is not working.,technical,neutral
I want a refund for my ZENDCloud VM Pro .,refund,neutral
I was charged 120 for postpaid gold in Singapore.,billing,neutral
ZENDFiber 1 Gbps has been a terrible experience .,complaint,angry
Tell me more about ZENDIndustrial Sensor.,product,neutral
How support does prepaid basic support SLA 99.9%?,product,happy
Terrible experience with ZENDCloud VM Pro.,complaint,angry
I was charged 36 for ZENDMeet in the USA.,billing,neutral
My dashboard is ZENDFiber 1 Gbps.,technical,neutral
My money for ZEND Industrial Sensor is returned within the 7-day window .,refund,neutral
I was charged 60 in India for the prepaid basic.,billing,neutral
Terrible experience with ZENDMeet.,complaint,angry
Details about ZENDIndustrial Sensor and the 1TB FUP limit,product,neutral
"With pre-paid basic experience , awful experience.",complaint,angry
This month you have inaccurate billing for ZENDIndustrial Sensor .,billing,neutral
I was charged 120 for ZENDStream in Singapore .,billing,neutral
I can't access my ZENDCloud VM Pro dashboard.,technical,neutral
I was charged 60 for ZENDCloud VM Pro in India.,billing,neutral
I can't access my dashboard ZENDFiber 1 Gbps .,technical,neutral
My Postpaid Gold is not working.,technical,neutral
The ZENDCloud VM Pro service is down in Thailand.,technical,neutral
My ZENDIndustrial Sensor is not working.,technical,neutral
Why is my bill 120 for ZENDStream ?,billing,neutral
Why is my bill 60 for ZENDStream ?,billing,neutral
Tell me more about ZENDIndustrial Sensor .,product,neutral
Why is my bill 60 for ZENDCloud VM Pro?,billing,neutral
"This is unacceptable, ZENDMeet is slow .",complaint,angry
Send back my money to ZENDIndustrial Sensor - it's within the 7-day window .,refund,neutral
ZENDFiber has had a terrible experience with 1 Gbps.,complaint,angry
Details about the ZENDIndustrial Sensor and the 1TB FUP limit,product,neutral
This is unacceptable. ZENDMeet is slow.,complaint,angry
I am unhappy with my Postpaid Gold service .,complaint,angry
Tell me more about ZENDIndustrial Sensor .,product,neutral
I am unhappy with the service of Postpaid Gold .,complaint,angry
The Postpaid Gold service is in the USA down .,technical,neutral
  I am unhappy with the ZENDCloud VM Pro service .,complaint,angry
I can return my money for ZENDIndustrial Sensor - it's within the 7-day window,refund,neutral
I can't access my dashboard on ZENDMeet .,technical,neutral
The service ZENDStream is down in Singapore.,technical,neutral
"This is unacceptable, pre-paid basic is slow.",complaint,angry
My postpaid gold is not working.,technical,neutral
Can you process a refund for the ZENDIndustrial Sensor?,refund,neutral
Refunds for prepaid basic can be processed?,refund,neutral
This is unacceptable and ZENDStream is slow .,complaint,angry
Does ZENDCloud VM Pro 5G data support?,product,happy
I want a refund for my ZENDIndustrial Sensor,refund,neutral
This month a wrong billing for ZENDCloud VM Pro .,billing,angry
I can't access my Postpaid Gold dashboard.,technical,neutral
I am unhappy with my postpaid Gold service.,complaint,angry
Tell me more about ZENDCloud VM Pro .,product,neutral
Ich am unhappy with my ZENDStream service .,complaint,angry
I need a refund for my ZENDFiber 1 Gbps .,refund,neutral
Supports prepaid basic data 5G?,product,happy
"In Thailand, the prepaid basic service is down.",technical,neutral
Does ZENDFiber 1 Gbps support SLA 99.9% ?,product,happy
Terrible experience with ZENDCloud VM Pro.,complaint,angry
"This is inadmissible, ZENDIndustrial Sensor is slow.",complaint,neutral
Tell me more about ZENDFiber 1 Gbps.,product,neutral
I want to refunded my ZENDIndustrial Sensor.,refund,neutral
The ZENDIndustrial Sensor has a very terrible experience .,complaint,angry
Terrible experience with the ZENDIndustrial Sensor .,complaint,angry
This month was incorrect billing for ZENDCloud VM Pro .,billing,neutral
Supports ZENDCloud VM Pro Consolidated Invoicing ?,product,happy
A terrible experience with ZENDIndustrial Sensor.,complaint,angry
Can you process a refund for Postpaid Gold ?,refund,neutral
Incorrect billing for ZENDStream this month .,billing,neutral
Terrible experience with prepaid basic.,complaint,angry
Ich can't access my ZENDCloud VM Pro dashboard.,technical,neutral
 Can you process a refund for Postpaid Gold? ,refund,neutral
Supports ZENDCloud VM Pro SLA 99.9% ?,product,happy
With Prepaid Basic I had a terrible experience .,complaint,angry
Incorrect billing for ZENDFiber 1 Gbps in this month .,billing,neutral
Details on Postpaid Gold and the 1TB FUP limit .,product,neutral
I can't access my dashboard for ZENDMeet.,technical,neutral
I am unhappy with my prepaid basic service .,complaint,angry
Why is my bill 36 for ZENDCloud VM Pro ?,billing,neutral
I need to get a refund for my ZENDIndustrial Sensor.,refund,neutral
Terrible experience with ZENDFiber 1 Gbps.,complaint,angry
Supports ZENDMeet SLA 99.9%?,product,happy
Details on the prepaid basic and the 1TB FUP limit .,product,neutral
Details about ZENDCloud VM Pro and the 1TB FUP limit .,product,neutral
The ZENDIndustrial Sensor service is off in India.,technical,neutral
The ZENDStream service is down in the USA.,technical,neutral
I cannot access my ZENDFiber 1 gbps dashboard.,technical,neutral
Details about the pre-paid basic and the FUP limit of 1 TB.,product,neutral
Terrible experience with ZENDIndustrial Sensor .,complaint,angry
Terrible experience with ZENDFiber 1 Gbps.,complaint,angry
For my ZENDStream I want a refund,refund,neutral
I can't access my dashboard at ZENDStream .,technical,neutral
Terrible experience with ZENDCloud VM Pro .,complaint,angry
I was charged 150 in Thailand for ZENDCloud VM Pro .,billing,neutral
A very terrible experience with ZENDMeet.,complaint,angry
Incorrect billing for ZENDMeet this month .,billing,neutral
Details about ZENDCloud VM Pro and the 1TB FUP limit .,product,neutral
I was charged 60 for ZENDCloud VM Pro in India .,billing,neutral
Supports ZENDStream prediction maintenance?,product,happy
Terrible experience with ZENDCloud VM Pro.,complaint,angry
ZENDStream supports 99.9% SLA ?,product,happy
Terrible experience with ZENDStream .,complaint,angry
The service of ZENDIndustrial Sensor is down in Thailand .,technical,neutral
For my ZENDMeet I want a refund .,refund,neutral
Why is my bill 60 for ZENDStream ?,billing,neutral
My ZENDMeet is not working.,technical,neutral
The ZENDIndustrial Sensor service is in Thailand .,technical,neutral
Tell me more about the Postpaid Gold,product,neutral
"This is unacceptable, ZENDIndustrial Sensor is slow .",complaint,angry
Details about Postpaid Gold and the 1TB FUP limit .,product,neutral
Supports Prepaid Basic 5G data?,product,happy
Can you process a refund for ZENDStream?,refund,neutral
Supports ZENDIndustrial Sensor the 99.9% SLA?,product,happy
Does ZENDMeet support Predictive Maintenance ?,product,happy
Why is my bill for ZENDMeet 36?,billing,neutral
The ZENDIndustrial Sensor has had a terrible experience.,complaint,angry
My ZENDIndustrial sensor is not working.,technical,neutral
Does prepaid basic support SLA 99.9%?,product,happy
Terrible experience with ZENDStream.,complaint,angry
"This month, ZENDStream incorrectly paid out .",billing,neutral
I was charged 60 in India for ZENDCloud VM Pro .,billing,neutral
I was charged 60 euros for ZENDStream in India .,billing,neutral
The dashboard is missing.,technical,neutral
Return my money for ZENDIndustrial Sensor - it's within the 7-day window.,refund,neutral
Why is my bill 60 for Postpaid Gold?,billing,neutral
I was charged for ZENDCloud VM Pro in Thailand 150 EUR.,billing,neutral
In Thailand I was charged 150 $ for the ZENDIndustrial Sensor.,billing,neutral
Tell me more about ZENDCloud VM Pro.,product,neutral
My money for ZENDMeet is returned - within the 7-day window .,refund,neutral
I was charged 36 for ZENDIndustrial Sensor in USA .,billing,neutral
This month the incorrect billing for ZENDMeet was corrected.,billing,neutral
 Why is my bill 36 for ZENDCloud VM Pro?,billing,neutral
Tell me more about ZENDFiber 1 Gbps.,product,neutral
I am unhappy with my ZENDFiber 1 - Gbps service.,complaint,angry
Tell me more about ZENDFiber 1 Gbps.,product,neutral
Why is my bill for ZENDStream 36?,billing,neutral
My ZENDStream dashboard is able to access not .,technical,neutral
Terrible experience with ZENDMeet .,complaint,angry
Can you process a refund for ZENDCloud VM Pro?,refund,neutral
Incorrect billing for ZENDFiber 1 Gbps this month .,billing,neutral
"For ZENDCloud VM Pro in Singapore , I was charged 120 euros .",billing,neutral
Details about ZENDCloud VM Pro and the 1TB FUP limit are available .,product,neutral
Tell me more about ZENDIndustrial Sensor.,product,neutral
Returning my money for ZENDCloud VM Pro - it happens within 7 day window,refund,neutral
Why is my bill for Prepaid Basic 36?,billing,neutral
In Thailand the postpaid gold service is down .,technical,neutral
The ZENDFiber 1 Gbps service is down in India .,technical,neutral
My prepaid basic is not working.,technical,neutral
I am unhappy with my Postpaid Gold service .,complaint,angry
I want a refund for my ZENDIndustrial Sensor,refund,neutral
It is a terrible experience with ZENDFiber 1 Mbps .,complaint,angry
My Prepaid basic is not working.,technical,neutral
"This month, the Postpaid Gold has been incorrectly invoiced .",billing,neutral
Return my money for ZENDCloud VM Pro - it's within the 7-day window .,refund,neutral
Why is my bill 36 for ZENDStream?,billing,neutral
"This is unacceptable, ZENDCloud VM Pro is slow .",complaint,angry
"For this month , there was insufficient billing for prepaid basic .",billing,neutral
Why my bill is 150 for ZENDMeet?,billing,neutral
I want a refund for my ZENDFiber 1 Gbps.,refund,neutral
This is unacceptable and is slow ZENDIndustrial Sensor .,complaint,angry
I am unhappy with my ZENDCloud VM Pro service.,complaint,angry
